-49	-51	-47	-51	-53	0	-67	0	-80	0	-80	-81	-81	0	0	-84	0	-88	-86	-88	0	-77	-87	-88	0	0	-87	0	0	0	0	0	0	-59	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	-74	0	0	-83	0	-84	-85	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	3837	-2391	2319	23381	-7642	-99	-18	965	232	-1	-1	0	-17	953	230	1606974632
-48	-51	0	-50	-53	0	-69	0	-82	0	-82	-82	-76	-68	0	-83	-77	-91	-90	0	-77	-78	-90	-90	-77	-76	-87	-93	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	3852	-2392	2408	23381	-7643	-99	-18	964	232	-1	-1	0	-17	953	230	1606974633
0	-59	0	-51	0	-70	-67	0	-81	0	-80	-81	-76	-67	0	-84	-78	-94	-91	-91	0	-77	-92	-90	-77	0	-87	-92	0	0	0	-92	0	-58	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	3792	-2421	2378	23380	-7640	-100	-18	965	232	-1	-1	0	-18	952	230	1606974635
-50	-50	0	-50	-53	-70	-68	-67	-81	0	-81	-81	-76	-68	0	-85	-78	-91	-91	-91	-77	-77	-90	-91	-78	-77	-86	0	-92	0	0	-90	0	-58	-66	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	-87	0	0	-87	-88	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	3867	-2369	2363	23381	-7644	-100	-18	964	231	-1	-1	0	-18	953	229	1606974637
-50	-52	0	-50	-53	-69	-67	-67	-82	0	-82	-82	-76	-67	0	-82	0	-91	-90	-90	0	0	-93	-91	0	0	-88	0	-93	0	0	0	0	-58	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	3822	-2391	2378	23380	-7640	-99	-18	964	232	-1	-1	0	-17	953	230	1606974638
-49	0	0	0	-53	-70	-68	0	-84	0	-84	-84	-77	-67	0	0	0	-93	-91	-90	-76	-76	-92	-92	-76	-76	-87	-92	-92	0	0	-92	0	-57	0	0	0	0	-92	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	3792	-2391	2363	23380	-7641	-101	-18	964	232	-1	-1	-1	-18	953	230	1606974640
-49	-53	-47	-50	-52	-70	-68	-67	-82	-72	-82	-82	-77	-68	0	0	0	-88	0	0	0	-77	0	0	0	0	-88	0	-91	0	0	-92	0	-58	0	0	0	0	-92	0	0	-90	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	3792	-2436	2393	23381	-7642	-100	-18	964	232	-1	-1	-1	-17	953	230	1606974641
-50	-50	-47	0	-53	-69	-69	-68	-82	-72	-83	-83	-76	-68	0	0	0	0	-93	-90	0	0	-91	-91	0	0	-86	-91	0	0	0	0	0	-58	0	0	0	0	-92	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	3792	-2466	2394	23380	-7640	-100	-18	965	232	-1	-1	0	-17	953	230	1606974643
0	-52	-46	-50	0	0	-67	-67	-80	0	-80	-78	-81	-68	0	-82	0	-89	-88	-88	0	0	-88	-88	0	0	-86	0	0	0	0	0	0	-59	0	0	0	0	-94	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	3800	-2391	2393	23380	-7640	-99	-18	964	232	-1	-1	0	-17	953	230	1606974645
-49	-50	-49	-50	-53	0	-68	-69	-79	0	-79	-79	-81	-68	0	-83	0	-88	-88	-88	0	0	-89	-89	0	0	-85	-92	0	0	0	-92	0	-58	0	0	0	0	-94	0	0	0	0	0	-85	-83	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	3807	-2406	2378	23381	-7644	-100	-18	964	232	-1	-1	-1	-18	953	230	1606974646
-48	-53	0	0	-53	0	-66	-68	-84	0	-84	-85	-76	-65	0	0	0	-91	-91	-91	-77	-78	-89	-91	-76	-78	-83	0	-92	0	0	0	0	-57	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	3807	-2451	2379	23380	-7642	-101	-18	964	232	-1	-1	0	-18	953	230	1606974648
-50	-50	-43	-50	-53	0	-69	-67	-82	-73	-83	-83	-76	-66	0	-85	0	-92	-91	-91	0	-77	-91	-92	0	0	-88	-90	-92	0	0	0	0	-57	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	-83	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	3852	-2392	2453	23380	-7641	-100	-18	965	232	-1	-1	0	-17	953	230	1606974649
-49	-52	-47	0	-53	0	-67	-69	-79	0	-79	-79	-81	-69	0	-85	0	-87	-87	-87	0	-77	-86	-87	0	0	-85	0	0	0	0	0	0	-59	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	-85	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3822	-2421	2393	23381	-7643	-100	-18	964	232	-1	-1	0	-18	953	230	1606974651
-49	-59	-46	0	0	0	0	0	-83	-72	-83	-83	-77	0	0	-85	0	-92	-91	-90	0	-77	-93	-90	0	0	-87	0	-93	0	0	0	0	-58	0	0	0	0	-92	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	3867	-2422	2394	23380	-7639	-100	-18	964	232	-1	-1	0	-18	952	230	1606974653
-47	-59	-50	-49	-54	0	-67	0	-80	-73	-79	-78	-81	0	0	0	0	-87	-87	-88	0	0	-86	-87	0	0	-86	-93	0	0	0	-92	0	-57	0	0	0	0	-94	0	0	0	0	0	-85	-85	-87	0	-86	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3822	-2406	2319	23380	-7643	-102	-18	964	232	0	-1	0	-18	953	230	1606974654
-49	-53	-45	-49	-53	-69	-69	-68	-83	0	-84	-83	-76	-68	0	0	0	0	-90	0	0	-77	-90	-90	0	0	-85	0	0	0	0	0	0	-58	0	0	0	0	-92	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	3754	-2421	2378	23381	-7646	-103	-18	964	232	0	0	-1	-18	953	229	1606974656
-48	-53	-48	-51	-51	-69	-68	-67	-82	0	-82	-82	-76	-68	0	-82	0	-90	-89	-90	0	-77	-91	-90	0	0	-87	-92	-92	0	0	0	0	-56	0	0	0	0	-92	0	0	-89	0	0	-84	-86	0	0	-84	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	3762	-2421	2401	23380	-7643	-103	-18	964	232	0	0	0	-18	953	230	1606974658
-50	-57	0	-50	-53	-69	-67	-69	-82	0	-82	-83	-76	-69	0	-83	0	-91	-90	-91	0	-78	-93	-91	0	0	-86	0	0	0	0	0	0	-57	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	3852	-2422	2394	23380	-7644	-103	-18	964	232	0	0	0	-18	953	230	1606974659
-47	0	-52	-50	-53	-67	0	-68	-81	-72	-80	-80	-80	-68	0	-84	-76	-88	-87	-88	-77	-76	-90	-88	-76	-76	-89	0	0	0	0	0	0	-58	0	0	0	0	-93	0	0	0	0	0	-87	-86	-85	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	3732	-2421	2378	23381	-7646	-102	-18	964	232	0	-1	-1	-18	953	229	1606974661
-48	-54	0	-50	-54	-69	-66	-69	-83	0	-82	-83	-76	0	0	0	0	-90	-91	-92	0	-76	-93	-92	0	0	-86	0	-92	0	0	-93	0	-58	0	0	0	0	-94	0	0	-89	0	0	-84	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	3762	-2451	2393	23381	-7645	-103	-18	964	232	0	0	-1	-18	953	229	1606974663
-49	-52	-50	-50	-53	-68	0	-67	-81	-73	0	-82	-80	0	0	-82	0	-87	-87	-87	0	-78	-87	-87	0	0	-86	0	0	0	0	0	0	-58	0	0	0	0	-92	0	0	-90	0	0	-82	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	3823	-2452	2409	23381	-7644	-103	-18	964	232	0	0	0	-18	953	229	1606974664
-48	-57	-48	-51	-53	-68	-69	0	-82	0	-82	-81	-76	0	0	-85	-76	-91	-90	-91	-76	-77	0	0	-77	-76	-85	0	0	0	0	0	0	-57	0	0	0	0	-92	0	0	-90	0	0	-85	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	3792	-2391	2378	23382	-7650	-102	-18	964	231	0	-1	0	-18	953	229	1606974666
