-44	-48	-38	-54	-62	0	-69	-70	-70	0	-70	-69	-77	-69	0	-82	-82	-83	-83	-84	-83	-82	-84	-83	-84	-82	-82	-89	-88	0	-89	-89	-90	-56	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2604	2649	23188	-7676	-254	-44	968	227	-1	-1	0	-44	953	224	1606974623
-41	-47	-37	-54	-60	0	-69	-69	-70	0	-71	-70	-76	-69	0	0	0	-84	-84	-84	-82	-82	-84	-84	-83	-82	-83	-90	-90	0	-90	-90	-92	-56	0	0	0	0	-88	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2596	2633	23188	-7677	-254	-45	968	226	-1	-1	-1	-44	953	224	1606974624
-41	-48	-38	-54	-61	0	-69	-68	-71	0	-70	-71	-76	-69	0	0	0	-83	-83	-83	0	-82	-83	-84	0	0	-82	-89	-90	0	-89	-89	-90	-57	0	0	0	0	-88	0	0	-86	0	0	0	0	0	0	0	-84	0	0	-85	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4019	-2596	2648	23189	-7679	-253	-45	968	225	-1	-1	-1	-44	953	223	1606974626
-45	-47	-38	-53	-62	0	-69	-68	-70	0	-70	-70	-76	-68	0	-81	-82	-83	-84	-85	-82	-80	-84	-84	0	-82	-83	-89	-90	0	-91	-91	-90	-57	0	0	0	0	-87	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2634	2649	23188	-7677	-254	-44	967	227	-1	-1	-1	-44	953	224	1606974627
-43	-48	-37	-53	0	0	-70	-69	-69	0	-70	-70	-76	-70	0	0	-82	-83	-84	-84	0	0	-83	-84	0	0	-77	-90	-92	0	-91	-91	0	-55	0	0	0	0	-89	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2574	2648	23188	-7676	-254	-43	968	226	-1	-1	-1	-44	953	224	1606974629
-42	-48	-38	-53	-62	0	-69	-70	-70	-79	-70	-71	-77	-69	0	-82	0	-84	-84	-84	0	-82	-83	-83	0	0	-83	-91	-91	0	0	-92	-90	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	-2573	2648	23189	-7679	-254	-44	967	225	-1	0	-1	-44	953	223	1606974630
-45	-48	-37	-52	0	0	-66	-66	-68	0	-68	-67	-73	-66	0	-82	0	-80	-81	-81	0	-84	-81	-81	0	0	-82	-90	-91	0	-90	-90	-90	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4019	-2618	2633	23188	-7677	-254	-44	968	227	-1	0	0	-44	953	224	1606974632
-43	-49	-38	-53	-63	-69	-67	-68	-68	0	-68	-69	-72	-65	0	0	0	-80	-82	-82	0	0	-80	-81	0	0	-85	0	-91	0	-89	-89	-91	-58	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2574	2633	23188	-7677	-254	-45	967	227	-1	-1	0	-44	953	224	1606974633
-44	-48	-37	-53	-62	-57	-67	-66	-72	-76	-71	-71	-78	-66	0	-83	0	-84	-85	-84	0	-84	-84	-84	0	0	-84	-90	-89	0	-90	-90	-90	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	-85	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2581	2633	23190	-7680	-253	-44	967	226	-1	-1	0	-44	953	223	1606974635
-44	-48	-38	-53	-62	-57	-65	-66	-71	-79	-72	-73	-77	-66	0	-84	0	-83	-84	-84	0	0	-84	-84	0	0	-82	-91	-90	0	-89	-90	-91	-58	0	0	0	0	-88	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2574	2633	23188	-7675	-254	-45	967	227	0	-1	-1	-44	953	224	1606974637
-43	-49	-37	0	-62	-55	-68	-67	-72	0	-72	-72	-77	-67	0	-80	0	-84	-85	-84	0	0	-83	-84	0	0	-80	-90	-91	0	-90	-91	-90	-57	0	0	0	0	-88	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4117	-2664	2656	23188	-7676	-253	-44	968	226	-1	-1	-1	-44	953	224	1606974638
-46	-48	-38	-55	0	-56	-68	-67	-71	0	-72	-73	-77	-67	0	0	0	-83	-85	-84	0	-85	-83	-83	0	0	-84	-90	-90	0	-91	-89	-91	-56	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4102	-2589	2648	23188	-7676	-254	-45	967	225	-1	-1	-1	-44	953	224	1606974640
-43	-49	-38	-54	-61	-58	0	-67	-72	-77	-71	-71	-79	-67	-81	0	0	-84	-84	-84	0	-86	-84	-83	0	0	-82	-89	-91	0	-91	-91	-91	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2649	2619	23189	-7678	-253	-44	968	227	0	0	0	-44	953	224	1606974641
-43	-48	-37	-54	-61	-57	-67	-67	-71	-76	-71	-72	-77	-67	0	-81	0	-83	-83	-84	0	-83	-84	-83	0	0	-83	-90	-90	0	-89	-89	-90	-57	0	0	0	0	-87	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2634	2663	23188	-7675	-254	-44	968	227	-1	-1	-1	-44	953	224	1606974643
-43	-49	-38	-54	-62	-57	-67	0	-71	0	-71	-71	-78	-68	0	-82	-82	-84	-84	-84	-87	-84	-84	-84	-83	-86	-83	-92	-90	0	-90	-90	-91	-56	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2634	2619	23188	-7676	-254	-45	968	226	-1	-1	-1	-44	953	224	1606974645
-42	-49	-37	-54	-61	-57	-67	-67	-71	-77	-72	-71	-78	-67	0	0	-85	-84	-84	-84	-82	-84	-84	-84	-83	0	0	-90	-90	0	-90	-90	-92	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4109	-2559	2619	23189	-7677	-253	-44	968	226	-1	-1	-1	-44	953	224	1606974646
-46	-48	-38	-54	-61	-56	-67	-67	-71	-77	-72	-71	-78	-67	0	-83	0	-83	-84	-84	0	-77	-83	-84	0	0	-84	-89	-91	0	-89	-91	-91	-57	0	0	0	0	-87	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4095	-2581	2619	23188	-7677	-253	-45	968	226	0	-1	-1	-44	953	224	1606974648
-47	-48	0	-53	-57	-57	-67	-69	-72	-78	-71	-71	-78	-67	0	0	0	-83	-83	-84	0	-78	-84	-84	0	0	-85	-91	-91	0	-91	-90	-90	-57	0	0	0	0	-88	0	0	-89	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2604	2663	23189	-7680	-253	-45	968	225	-1	-1	-1	-44	953	223	1606974649
