-52	-49	-59	0	-58	0	0	0	-77	-73	-78	-77	-81	0	0	0	0	-93	-91	0	0	-79	-92	-94	0	0	-87	-91	-93	0	0	-94	-92	-58	0	0	0	0	-90	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3572	-2997	3947	21746	-7711	-191	-34	967	220	-1	-1	0	-33	955	218	1606974616
-56	-53	0	-54	0	-63	-71	-72	-73	-73	-72	-72	-77	-69	0	-84	0	-91	-89	-89	0	-79	-89	-91	0	0	-85	-91	-93	0	0	-91	-92	-55	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3557	-2967	3962	21746	-7713	-191	-34	967	220	-1	-1	0	-33	955	218	1606974618
-55	-53	0	-54	-59	-62	-75	-75	-77	-73	-77	-78	-81	-75	0	0	0	-93	-92	-93	0	-78	-92	-92	0	0	-87	-91	-92	0	-91	-92	-90	-59	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	-91	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3489	-2922	3954	21746	-7710	-192	-34	967	220	-1	-1	0	-33	955	218	1606974619
-48	-52	-56	-55	-58	-60	-70	-75	-78	0	-77	-77	-81	0	0	0	0	-92	-93	-92	0	-78	-92	-92	0	0	-88	-92	-93	0	0	-91	0	-58	0	0	0	0	-93	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3497	-2960	3947	21746	-7712	-192	-34	967	220	-1	-1	0	-33	955	218	1606974621
0	-52	-52	-55	0	0	-75	-70	-72	-72	-72	-73	-77	-69	0	0	-79	-90	-90	-88	0	-77	-89	-90	0	0	-86	-92	-93	0	0	-92	-92	-55	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3512	-2945	3940	21746	-7713	-192	-34	967	220	-1	-1	0	-33	955	218	1606974623
-52	-52	0	-55	-58	-63	-75	-69	-73	0	-74	-73	-77	-70	0	0	-77	-90	-88	-88	-77	-78	-89	-88	-78	-79	-75	-91	-93	0	0	-92	0	-54	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3550	-2967	3962	21746	-7713	-192	-34	967	220	-1	-1	0	-33	955	218	1606974624
-52	-49	-52	-54	-58	-60	-75	-69	-78	-72	-77	-77	-81	0	0	-85	0	-91	-92	-92	0	0	-91	-93	0	0	-85	-93	-91	0	-92	0	-91	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3557	-2967	3947	21746	-7712	-192	-34	967	220	-1	-1	0	-33	955	218	1606974626
-57	-49	-48	-55	0	0	-74	-75	-73	0	-73	0	-77	-75	0	0	0	-89	-90	-89	0	-77	-89	-90	0	0	-85	-92	-93	0	0	-92	0	-54	0	0	0	0	-92	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3572	-2997	3932	21746	-7714	-192	-34	967	220	-1	-1	0	-33	955	218	1606974627
0	-49	-49	-54	0	-62	-75	-74	-73	-71	-73	-71	-77	-75	0	-84	0	-90	-90	-90	0	-78	-88	-90	0	0	-84	-91	0	0	0	-92	0	-55	0	0	0	0	-93	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2952	3940	21746	-7713	-193	-34	967	220	-1	-1	0	-34	955	218	1606974629
-52	-53	0	-56	-59	-62	-74	-76	-77	-74	-78	-77	-81	-75	0	-87	0	-92	-91	-91	0	-79	-91	-92	0	0	-86	-93	-93	0	0	-91	0	-58	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3558	-3035	3918	21746	-7712	-192	-34	967	220	-1	-1	-1	-33	955	218	1606974630
-52	-53	-51	0	-59	0	0	0	-72	0	-73	-73	-76	0	0	0	-77	-88	-91	-89	0	-65	-89	-89	-79	-77	-84	0	-94	0	0	-90	0	-55	0	0	0	0	-91	0	0	-90	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3550	-2967	3932	21746	-7714	-193	-34	967	220	-1	-1	-1	-33	955	218	1606974632
-52	-50	-49	-55	-57	0	-74	-75	-78	-74	-78	-77	-81	-74	0	-86	0	0	-91	-91	0	-77	-90	-92	0	0	-86	-92	-94	0	0	-93	-92	-59	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	3587	-2937	3932	21746	-7712	-192	-34	967	220	-1	-1	0	-33	955	218	1606974633
-51	-49	-47	0	-59	-62	0	0	-73	-73	-73	-75	-77	0	0	0	0	-90	-90	-89	0	-78	-90	-90	0	0	-86	-91	-92	0	0	-91	0	-54	0	0	0	0	-91	0	0	0	0	0	0	0	0	-87	-90	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	-94	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3505	-2960	3947	21747	-7713	-191	-34	967	220	-1	-1	0	-33	955	218	1606974635
-51	-55	0	-56	-57	-61	0	-77	-78	0	-78	-78	-81	-69	0	0	0	-95	-92	-93	0	0	0	-93	0	0	-81	-93	-92	0	0	0	0	-59	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-2937	3902	21747	-7717	-191	-34	967	219	-1	-1	-1	-33	955	217	1606974637
-59	0	-49	0	-58	0	-75	-70	-78	0	-77	-76	-77	0	0	0	-79	-89	-89	-89	-78	-77	-89	-89	-78	-76	-85	-92	-90	0	0	-91	0	-56	0	0	0	0	-91	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-2937	3940	21746	-7714	-192	-34	967	220	-1	-1	0	-33	955	218	1606974638
-59	-54	0	-55	-58	-62	0	0	-77	-73	-75	-75	-76	0	0	0	0	-91	-88	-88	0	-76	-88	-89	0	0	-83	-92	0	0	-91	-93	-94	-55	0	0	0	0	-91	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-2952	3932	21746	-7714	-192	-34	967	220	-1	-1	0	-33	955	218	1606974640
-59	-55	0	-55	-58	0	-70	0	-74	0	-75	-76	-78	-75	0	0	0	-90	-90	-88	0	-77	-88	-90	0	0	0	-93	-93	0	0	-91	0	-55	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2952	3940	21747	-7714	-191	-34	967	219	-1	-1	0	-33	955	218	1606974641
0	-54	-50	-55	0	-61	0	-70	-76	-73	-75	-76	-76	-78	0	-83	0	-91	-90	-89	0	-77	-90	-89	0	0	-86	-93	-92	0	-92	-92	0	-55	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-2922	3955	21747	-7715	-191	-34	967	219	-1	-1	0	-33	955	218	1606974643
0	-54	0	-56	-58	0	-74	-69	-76	-74	-75	-76	-76	0	0	-87	0	-89	-88	-89	0	0	-89	-88	0	0	-87	-91	-93	0	-93	-92	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2975	3880	21746	-7712	-191	-34	967	220	-1	-1	0	-33	955	218	1606974645
-50	-53	-52	-55	-59	-62	-69	-70	-76	-72	-77	-76	-76	-69	0	0	0	-90	-89	-89	0	-76	-89	-88	0	0	-83	-92	-91	0	0	-91	0	-56	0	0	0	0	-95	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-88	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	3543	-3013	4022	21748	-7718	-191	-33	967	218	-1	-1	0	-33	955	217	1606974646
-52	-51	-54	-56	0	0	-75	-69	-75	-74	-73	-75	-77	-76	0	0	-79	-91	-90	-89	-76	-77	-90	-90	-77	-77	0	-89	-91	0	0	-92	-91	-54	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2952	3895	21747	-7715	-191	-34	967	220	-1	-1	0	-33	955	218	1606974648
-51	-50	-51	-57	0	-62	-69	-69	-73	0	-72	-73	0	-74	0	0	0	-91	-91	-90	-84	-82	-89	-90	0	-85	-84	-91	-92	0	-93	-91	-91	-56	0	0	0	0	-94	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3557	-2952	3917	21747	-7714	-191	-34	967	220	-1	-1	0	-33	955	218	1606974649
0	0	-55	-57	-59	0	-69	0	-71	-74	-71	-71	-77	-70	0	0	0	0	-91	-91	0	-82	0	-91	0	0	-86	-91	-91	0	-91	-90	-90	-54	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-2997	3947	21747	-7714	-191	-34	967	220	-1	-1	0	-33	955	218	1606974651
-51	-51	0	-57	-59	-62	-79	-78	-71	-72	-71	-72	-77	-70	0	0	0	-91	-90	-91	0	-81	-89	-92	0	0	-90	-92	-91	0	-90	-90	-90	-56	0	0	0	0	-92	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-3012	3940	21747	-7717	-191	-34	967	219	-1	-1	0	-33	955	217	1606974653
0	-52	-51	-57	0	0	-77	-69	-71	-71	-72	-71	-77	-68	0	0	0	-90	-91	-91	0	-82	-89	-90	0	0	-88	-91	-92	0	-91	-91	-91	-56	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	-2952	3887	21747	-7713	-191	-34	967	220	-1	-1	0	-33	955	218	1606974654
-51	-50	0	-58	-58	0	-69	0	-78	-71	-78	-79	-81	0	0	0	0	-94	-92	0	0	-84	-93	-91	0	0	-86	-92	0	0	-94	-90	-92	-57	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2952	3932	21747	-7714	-192	-34	967	220	0	0	0	-33	955	218	1606974656
-58	-49	0	-58	0	0	-78	-73	-78	-71	-79	-79	-81	-76	0	0	0	-91	-91	-91	0	0	-92	-92	0	0	-86	-92	-93	0	0	-92	0	-57	-65	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2997	3947	21747	-7719	-192	-34	967	219	0	0	0	-33	955	217	1606974658
-47	-51	-62	-57	-60	-63	0	0	-71	-71	-72	-72	-77	-74	0	0	0	-89	-91	-89	0	-82	-91	-89	0	0	-86	-91	-91	0	0	-92	-91	-55	0	0	0	0	-93	0	0	0	0	0	0	0	0	-88	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2945	3940	21747	-7716	-192	-33	967	220	0	0	0	-33	955	217	1606974659
-49	-50	-61	-58	-59	0	-70	-79	-72	-70	-73	-73	-77	-79	0	0	0	-89	-89	-89	0	-83	-88	-90	0	0	0	0	-91	0	-90	-90	-90	-55	0	0	0	0	-93	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3587	-2967	3917	21747	-7717	-192	-34	967	219	0	0	0	-33	955	217	1606974661
-51	-52	-61	-58	-59	0	-70	-75	-76	-72	-77	-77	-81	-70	0	0	0	-90	-89	-90	0	0	-90	-90	0	0	0	-92	-92	0	0	-91	0	-59	-67	0	0	0	-93	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527	-2982	3932	21747	-7719	-194	-34	967	218	0	0	0	-34	955	217	1606974663
