-56	-61	-54	-71	-64	-65	0	0	-79	-85	-76	0	-78	-77	0	0	0	-88	-87	-87	0	0	-87	-87	0	0	-86	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-93	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687	-2570	2065	23290	-7548	-277	-49	965	237	-1	-1	0	-48	948	245	1606974613
-56	-62	-54	-73	-64	0	-85	0	-77	-84	-77	-77	-78	0	0	0	0	-87	-86	-88	0	-86	-88	-88	0	0	-89	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657	-2562	2080	23288	-7543	-279	-46	962	254	0	0	0	-48	947	246	1606974614
-57	-61	-53	-73	-62	0	-84	-86	-77	0	-77	-78	-79	-77	0	0	-85	-86	-88	-88	-85	-86	-87	-86	0	-83	-88	0	0	0	0	0	0	-62	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3717	-2540	2095	23290	-7546	-278	-49	961	252	0	-1	0	-48	948	246	1606974616
0	-65	-53	-75	-63	0	0	-84	-83	0	-84	-83	-89	-85	0	0	0	0	0	0	0	-85	0	0	0	0	-90	0	0	-90	0	0	0	-70	0	0	0	0	-92	0	0	0	0	0	0	-85	-87	0	-88	0	-87	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702	-2600	2066	23289	-7545	-277	-48	962	251	0	0	0	-48	948	246	1606974618
-58	-64	-54	0	-63	-64	-83	-78	-77	-86	-76	-77	-78	-83	0	0	0	-87	-87	-87	0	-87	-86	-87	0	0	-88	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3619	-2569	2088	23289	-7542	-277	-49	963	250	-1	-1	0	-48	947	246	1606974619
-58	-63	-55	-76	-65	-65	0	-84	-77	0	-77	-76	-80	-78	0	0	0	-87	-87	-86	0	-83	-86	-86	0	0	-88	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	-87	-92	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657	-2555	2095	23288	-7541	-277	-48	963	252	0	-1	0	-48	947	246	1606974621
-61	-59	-55	-75	-63	0	0	0	-83	0	-83	-84	-92	0	0	0	-86	0	0	0	-86	-85	0	0	-86	-88	-83	0	0	-91	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3642	-2555	2080	23290	-7547	-277	-48	963	249	-1	0	0	-48	948	245	1606974623
-55	-61	0	0	-61	0	0	-83	-79	-88	-79	-80	-81	-77	0	0	-91	-87	-87	-86	-85	-90	-88	-87	-84	-86	-84	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-92	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777	-2585	2066	23289	-7544	-278	-49	963	251	0	0	0	-48	948	246	1606974624
-58	-63	-54	0	-61	0	-79	0	-82	-84	-82	-81	-79	0	0	0	0	-88	0	0	0	-84	0	0	0	0	-88	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-87	-94	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687	-2540	2065	23289	-7543	-278	-48	962	249	0	0	0	-48	947	246	1606974626
0	-61	-53	-76	-62	-73	0	-78	-81	0	-82	-82	-90	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	-73	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702	-2585	2095	23289	-7543	-277	-48	962	249	0	0	0	-48	947	246	1606974627
0	-60	0	0	0	-74	0	0	-83	-83	-83	-83	-93	-83	0	0	-85	0	0	0	-84	-86	0	0	-84	-85	-87	0	0	-89	0	0	0	-73	0	0	0	0	-91	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	-75	-91	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3732	-2630	2066	23289	-7542	-277	-49	963	246	0	0	0	-48	947	246	1606974629
-62	-59	-54	-73	-63	-64	-79	0	-79	-85	-80	-79	-83	-80	0	0	-84	-85	-86	-86	-84	-84	-86	-86	-88	-84	-87	0	0	0	0	0	0	-61	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-88	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657	-2600	2066	23288	-7543	-278	-48	963	253	0	-1	-1	-48	947	246	1606974630
-54	0	-54	-77	-62	0	-82	-81	-80	0	-80	-80	-80	-77	0	0	0	-87	-87	0	0	-85	-86	-87	0	0	-89	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	-90	0	0	-87	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687	-2540	2080	23288	-7540	-277	-49	963	249	-1	-1	0	-48	947	247	1606974632
0	0	-53	-75	0	0	-79	-83	-81	0	-81	-81	-80	-79	0	0	-85	-87	-87	-88	-85	-82	-86	-86	-86	-85	-86	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	-75	-87	-92	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3656	-2540	2065	23289	-7544	-277	-49	963	249	0	0	0	-48	948	246	1606974633
-55	-64	-54	-71	-61	0	-80	0	-81	-85	-80	-81	-79	-80	0	0	0	-86	-86	-86	0	-86	-87	-86	0	0	-87	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-89	-95	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657	-2599	2036	23287	-7539	-277	-49	963	250	-1	-1	0	-48	947	247	1606974635
-57	-60	-53	-73	-62	0	-83	-78	-78	-87	-78	-80	0	-83	0	0	0	-87	-87	-87	0	0	-85	-87	0	0	-91	0	0	0	0	0	0	-63	-72	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	-88	-92	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702	-2577	2065	23288	-7542	-277	-48	963	249	0	0	0	-48	947	246	1606974637
-56	-63	-52	-75	-62	0	0	0	-76	0	-79	-79	-79	0	0	0	0	-86	-85	-86	0	-86	-86	-86	0	0	-88	0	0	0	0	0	0	-61	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-93	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3822	-2585	2066	23288	-7540	-277	-49	963	250	-1	0	0	-48	947	246	1606974638
0	-60	0	0	0	-73	0	-80	-82	0	-82	-83	-92	-78	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	-89	0	0	0	-72	-75	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3642	-2585	2080	23288	-7542	-278	-48	963	251	-1	-1	-1	-48	947	246	1606974640
-61	-60	0	0	-59	-74	0	0	-84	-86	-84	-85	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	-91	0	0	0	-72	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3762	-2570	2066	23288	-7541	-278	-49	963	249	0	0	-1	-48	947	246	1606974641
-55	-58	-55	0	-61	-62	0	0	-79	-85	-80	-78	-78	0	0	0	0	-86	-87	-87	0	-85	-87	-86	0	0	-86	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	-90	-93	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3694	-2555	2035	23288	-7542	-278	-48	963	248	-1	-1	-1	-48	947	246	1606974643
0	-60	-58	-75	0	-73	0	-80	-82	0	-82	-82	-90	0	0	0	-87	0	0	0	-83	-84	0	0	-84	-83	0	0	0	-90	0	0	0	-73	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-95	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3687	-2577	2110	23288	-7541	-277	-48	962	251	0	0	0	-48	947	246	1606974645
-61	-58	-52	0	-63	0	-76	-77	0	0	-79	-78	-80	-76	0	0	0	-85	-86	-85	0	0	-86	-87	0	0	-88	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-93	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3747	-2585	2066	23287	-7539	-278	-50	963	249	0	0	0	-48	947	247	1606974646
-59	-59	-53	0	-62	0	0	0	-80	-88	-78	-79	-80	0	0	0	0	-88	-87	-88	0	-89	-87	-87	0	-88	-86	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	-88	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3634	-2599	2065	23290	-7546	-277	-49	962	249	0	0	0	-48	948	245	1606974648
